acc_x_0,acc_x_1,acc_x_2,acc_x_3,acc_x_4,acc_x_5,acc_x_6,acc_x_7,acc_x_8,acc_x_9,acc_x_10,acc_x_11,acc_x_12,acc_x_13,acc_x_14,acc_x_15,acc_x_16,acc_x_17,acc_x_18,acc_x_19,acc_x_20,acc_x_21,acc_x_22,acc_x_23,acc_x_24,acc_x_25,acc_x_26,acc_x_27,acc_x_28,acc_x_29,acc_x_30,acc_x_31,acc_x_32,acc_x_33,acc_x_34,acc_x_35,acc_x_36,acc_x_37,acc_x_38,acc_x_39,acc_x_40,acc_x_41,acc_x_42,acc_x_43,acc_x_44,acc_x_45,acc_x_46,acc_x_47,acc_y_0,acc_y_1,acc_y_2,acc_y_3,acc_y_4,acc_y_5,acc_y_6,acc_y_7,acc_y_8,acc_y_9,acc_y_10,acc_y_11,acc_y_12,acc_y_13,acc_y_14,acc_y_15,acc_y_16,acc_y_17,acc_y_18,acc_y_19,acc_y_20,acc_y_21,acc_y_22,acc_y_23,acc_y_24,acc_y_25,acc_y_26,acc_y_27,acc_y_28,acc_y_29,acc_y_30,acc_y_31,acc_y_32,acc_y_33,acc_y_34,acc_y_35,acc_y_36,acc_y_37,acc_y_38,acc_y_39,acc_y_40,acc_y_41,acc_y_42,acc_y_43,acc_y_44,acc_y_45,acc_y_46,acc_y_47,acc_z_0,acc_z_1,acc_z_2,acc_z_3,acc_z_4,acc_z_5,acc_z_6,acc_z_7,acc_z_8,acc_z_9,acc_z_10,acc_z_11,acc_z_12,acc_z_13,acc_z_14,acc_z_15,acc_z_16,acc_z_17,acc_z_18,acc_z_19,acc_z_20,acc_z_21,acc_z_22,acc_z_23,acc_z_24,acc_z_25,acc_z_26,acc_z_27,acc_z_28,acc_z_29,acc_z_30,acc_z_31,acc_z_32,acc_z_33,acc_z_34,acc_z_35,acc_z_36,acc_z_37,acc_z_38,acc_z_39,acc_z_40,acc_z_41,acc_z_42,acc_z_43,acc_z_44,acc_z_45,acc_z_46,acc_z_47,val
6.03125,13.34375,16.21875,8.53125,-1.03125,-1.6875,-1.375,0.0,0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,14.5625,23.0625,23.21875,15.625,-3.125,-16.1875,-18.75,-20.53125,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,59.03125,57.0625,41.34375,35.75,9.46875,10.9375,4.59375,8.75,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,1.0
13.34375,16.21875,8.53125,-1.03125,-1.6875,-1.375,0.0,0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,23.0625,23.21875,15.625,-3.125,-16.1875,-18.75,-20.53125,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,57.0625,41.34375,35.75,9.46875,10.9375,4.59375,8.75,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,1.0
16.21875,8.53125,-1.03125,-1.6875,-1.375,0.0,0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,23.21875,15.625,-3.125,-16.1875,-18.75,-20.53125,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,41.34375,35.75,9.46875,10.9375,4.59375,8.75,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,1.0
8.53125,-1.03125,-1.6875,-1.375,0.0,0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,15.625,-3.125,-16.1875,-18.75,-20.53125,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,35.75,9.46875,10.9375,4.59375,8.75,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,1.0
-1.03125,-1.6875,-1.375,0.0,0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,-3.125,-16.1875,-18.75,-20.53125,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,9.46875,10.9375,4.59375,8.75,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,1.0
-1.6875,-1.375,0.0,0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,-16.1875,-18.75,-20.53125,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,10.9375,4.59375,8.75,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,1.0
-1.375,0.0,0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,-18.75,-20.53125,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,4.59375,8.75,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,1.0
0.0,0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,-20.53125,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,8.75,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,1.0
0.5,0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,-25.6875,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,8.6875,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,1.0
0.90625,2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,3.9375,-21.6875,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,13.75,10.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,29.78125,1.0
2.6875,4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,3.9375,-3.0625,-13.90625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,13.75,14.90625,13.4375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,29.78125,25.375,1.0
4.34375,10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,3.9375,-3.0625,-10.5625,-4.90625,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,13.75,14.90625,6.09375,19.1875,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,29.78125,25.375,6.25,1.0
10.5625,20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,3.9375,-3.0625,-10.5625,-12.84375,-0.21875,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,13.75,14.90625,6.09375,3.9375,31.03125,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,29.78125,25.375,6.25,-6.875,1.0
20.15625,23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,3.9375,-3.0625,-10.5625,-12.84375,-5.9375,-1.90625,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,13.75,14.90625,6.09375,3.9375,8.40625,48.4375,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,29.78125,25.375,6.25,-6.875,11.59375,1.0
23.4375,17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,3.9375,-3.0625,-10.5625,-12.84375,-5.9375,2.28125,-8.25,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,13.75,14.90625,6.09375,3.9375,8.40625,4.125,65.28125,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,29.78125,25.375,6.25,-6.875,11.59375,23.0,1.0
17.53125,11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,3.9375,-3.0625,-10.5625,-12.84375,-5.9375,2.28125,2.84375,-14.625,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,13.75,14.90625,6.09375,3.9375,8.40625,4.125,6.9375,64.5625,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,29.78125,25.375,6.25,-6.875,11.59375,23.0,35.25,1.0
11.875,1.625,9.15625,8.40625,6.875,7.0,4.09375,2.78125,-7.15625,-12.53125,-14.65625,-10.40625,-0.625,9.125,10.34375,8.125,6.0,-0.8125,0.8125,2.09375,6.15625,8.6875,10.625,7.9375,5.0,-4.84375,-9.375,-10.0,-9.40625,-5.625,-2.5,5.96875,11.5625,10.1875,4.6875,2.96875,3.875,6.1875,7.15625,6.6875,3.9375,-3.0625,-10.5625,-12.84375,-5.9375,2.28125,2.84375,8.53125,-21.0,-18.9375,5.28125,14.5625,22.28125,34.0,31.9375,25.25,7.125,-1.0,-0.09375,9.46875,17.875,28.15625,32.4375,26.53125,7.4375,-12.3125,-5.125,7.5625,13.6875,13.28125,14.0,12.25,7.0625,-1.8125,-12.3125,-13.6875,-11.8125,-2.96875,4.65625,11.125,18.65625,10.46875,-14.1875,-23.75,-4.78125,12.1875,20.40625,22.1875,13.75,14.90625,6.09375,3.9375,8.40625,4.125,6.9375,10.34375,51.5625,17.96875,60.53125,46.65625,41.0,44.1875,39.625,21.8125,-20.21875,-6.40625,-5.9375,-5.21875,13.625,43.09375,63.15625,68.9375,77.15625,51.40625,43.34375,38.96875,46.53125,60.0,59.34375,46.03125,27.78125,7.40625,8.8125,8.9375,1.0,0.15625,13.78125,34.59375,55.8125,78.09375,57.09375,52.65625,54.40625,45.3125,48.71875,43.5,29.78125,25.375,6.25,-6.875,11.59375,23.0,35.25,63.0,1.0
