acc_x_0,acc_x_1,acc_x_2,acc_x_3,acc_x_4,acc_x_5,acc_x_6,acc_x_7,acc_x_8,acc_x_9,acc_x_10,acc_x_11,acc_x_12,acc_x_13,acc_x_14,acc_x_15,acc_x_16,acc_x_17,acc_x_18,acc_x_19,acc_x_20,acc_x_21,acc_x_22,acc_x_23,acc_x_24,acc_x_25,acc_x_26,acc_x_27,acc_x_28,acc_x_29,acc_x_30,acc_x_31,acc_x_32,acc_x_33,acc_x_34,acc_x_35,acc_x_36,acc_x_37,acc_x_38,acc_x_39,acc_x_40,acc_x_41,acc_x_42,acc_x_43,acc_x_44,acc_x_45,acc_x_46,acc_x_47,acc_y_0,acc_y_1,acc_y_2,acc_y_3,acc_y_4,acc_y_5,acc_y_6,acc_y_7,acc_y_8,acc_y_9,acc_y_10,acc_y_11,acc_y_12,acc_y_13,acc_y_14,acc_y_15,acc_y_16,acc_y_17,acc_y_18,acc_y_19,acc_y_20,acc_y_21,acc_y_22,acc_y_23,acc_y_24,acc_y_25,acc_y_26,acc_y_27,acc_y_28,acc_y_29,acc_y_30,acc_y_31,acc_y_32,acc_y_33,acc_y_34,acc_y_35,acc_y_36,acc_y_37,acc_y_38,acc_y_39,acc_y_40,acc_y_41,acc_y_42,acc_y_43,acc_y_44,acc_y_45,acc_y_46,acc_y_47,acc_z_0,acc_z_1,acc_z_2,acc_z_3,acc_z_4,acc_z_5,acc_z_6,acc_z_7,acc_z_8,acc_z_9,acc_z_10,acc_z_11,acc_z_12,acc_z_13,acc_z_14,acc_z_15,acc_z_16,acc_z_17,acc_z_18,acc_z_19,acc_z_20,acc_z_21,acc_z_22,acc_z_23,acc_z_24,acc_z_25,acc_z_26,acc_z_27,acc_z_28,acc_z_29,acc_z_30,acc_z_31,acc_z_32,acc_z_33,acc_z_34,acc_z_35,acc_z_36,acc_z_37,acc_z_38,acc_z_39,acc_z_40,acc_z_41,acc_z_42,acc_z_43,acc_z_44,acc_z_45,acc_z_46,acc_z_47,val
-6.34375,-7.1875,-5.90625,-6.15625,-5.65625,-5.71875,-5.90625,-5.875,-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,6.3125,5.65625,4.4375,4.46875,4.21875,3.3125,2.96875,3.125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,30.4375,30.84375,31.5625,30.40625,30.46875,30.84375,31.0625,30.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,0.0
-7.1875,-5.90625,-6.15625,-5.65625,-5.71875,-5.90625,-5.875,-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,5.65625,4.4375,4.46875,4.21875,3.3125,2.96875,3.125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,30.84375,31.5625,30.40625,30.46875,30.84375,31.0625,30.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,0.0
-5.90625,-6.15625,-5.65625,-5.71875,-5.90625,-5.875,-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,4.4375,4.46875,4.21875,3.3125,2.96875,3.125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,31.5625,30.40625,30.46875,30.84375,31.0625,30.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,0.0
-6.15625,-5.65625,-5.71875,-5.90625,-5.875,-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,4.46875,4.21875,3.3125,2.96875,3.125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,30.40625,30.46875,30.84375,31.0625,30.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,0.0
-5.65625,-5.71875,-5.90625,-5.875,-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,4.21875,3.3125,2.96875,3.125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,30.46875,30.84375,31.0625,30.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,0.0
-5.71875,-5.90625,-5.875,-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,3.3125,2.96875,3.125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,30.84375,31.0625,30.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,0.0
-5.90625,-5.875,-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,2.96875,3.125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,31.0625,30.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,0.0
-5.875,-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,3.125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,30.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,0.0
-6.1875,-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,-10.53125,3.46875,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,-5.59375,28.78125,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,28.84375,0.0
-6.53125,-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,-10.53125,-10.28125,3.0625,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,-5.59375,-5.65625,29.4375,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,28.84375,28.59375,0.0
-6.90625,-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,-10.53125,-10.28125,-9.125,2.875,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,-5.59375,-5.65625,-5.28125,30.96875,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,28.84375,28.59375,26.28125,0.0
-6.96875,-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,-10.53125,-10.28125,-9.125,-9.625,2.65625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,-5.59375,-5.65625,-5.28125,-5.34375,31.28125,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,28.84375,28.59375,26.28125,24.3125,0.0
-6.6875,-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,-10.53125,-10.28125,-9.125,-9.625,-10.0625,2.71875,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,-5.59375,-5.65625,-5.28125,-5.34375,-4.0,30.84375,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,28.84375,28.59375,26.28125,24.3125,23.5,0.0
-8.09375,-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,-10.53125,-10.28125,-9.125,-9.625,-10.0625,-8.90625,3.375,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,-5.59375,-5.65625,-5.28125,-5.34375,-4.0,-4.75,30.90625,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,28.84375,28.59375,26.28125,24.3125,23.5,29.4375,0.0
-6.15625,-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,-10.53125,-10.28125,-9.125,-9.625,-10.0625,-8.90625,-8.21875,2.9375,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,-5.59375,-5.65625,-5.28125,-5.34375,-4.0,-4.75,-4.28125,30.71875,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,28.84375,28.59375,26.28125,24.3125,23.5,29.4375,36.0,0.0
-6.875,-7.09375,-7.28125,-7.71875,-8.21875,-8.5,-8.21875,-8.34375,-8.59375,-8.71875,-8.96875,-9.0,-8.9375,-8.875,-8.65625,-8.84375,-9.125,-9.15625,-9.46875,-9.875,-10.375,-12.53125,-9.1875,-10.25,-10.15625,-10.625,-10.59375,-10.3125,-10.53125,-10.65625,-10.375,-10.1875,-11.125,-10.78125,-10.625,-9.875,-10.71875,-11.65625,-10.96875,-10.84375,-10.53125,-10.28125,-9.125,-9.625,-10.0625,-8.90625,-8.21875,-7.53125,2.375,2.0,2.0,1.71875,0.84375,0.34375,0.21875,0.28125,0.15625,0.09375,0.0625,0.09375,0.03125,0.03125,-0.1875,-0.40625,-0.59375,-1.625,-1.3125,-2.4375,-2.625,-1.625,-3.3125,-3.3125,-3.4375,-3.46875,-3.46875,-3.84375,-4.125,-4.125,-4.28125,-4.5625,-4.6875,-5.0,-4.84375,-4.84375,-4.96875,-6.15625,-5.90625,-5.75,-5.59375,-5.65625,-5.28125,-5.34375,-4.0,-4.75,-4.28125,-3.59375,29.59375,28.71875,29.71875,31.03125,31.9375,30.90625,29.1875,28.40625,27.78125,28.1875,29.75,30.375,30.21875,30.0,30.21875,28.90625,29.1875,29.90625,30.03125,29.4375,29.40625,28.40625,28.71875,28.34375,28.625,28.90625,29.15625,29.46875,29.15625,28.3125,27.90625,27.625,27.75,29.0,29.84375,29.53125,28.125,26.78125,27.6875,28.125,28.84375,28.59375,26.28125,24.3125,23.5,29.4375,36.0,33.34375,0.0
