acc_x_0,acc_x_1,acc_x_2,acc_x_3,acc_x_4,acc_x_5,acc_x_6,acc_x_7,acc_x_8,acc_x_9,acc_x_10,acc_x_11,acc_x_12,acc_x_13,acc_x_14,acc_x_15,acc_x_16,acc_x_17,acc_x_18,acc_x_19,acc_x_20,acc_x_21,acc_x_22,acc_x_23,acc_x_24,acc_x_25,acc_x_26,acc_x_27,acc_x_28,acc_x_29,acc_x_30,acc_x_31,acc_x_32,acc_x_33,acc_x_34,acc_x_35,acc_x_36,acc_x_37,acc_x_38,acc_x_39,acc_x_40,acc_x_41,acc_x_42,acc_x_43,acc_x_44,acc_x_45,acc_x_46,acc_x_47,acc_y_0,acc_y_1,acc_y_2,acc_y_3,acc_y_4,acc_y_5,acc_y_6,acc_y_7,acc_y_8,acc_y_9,acc_y_10,acc_y_11,acc_y_12,acc_y_13,acc_y_14,acc_y_15,acc_y_16,acc_y_17,acc_y_18,acc_y_19,acc_y_20,acc_y_21,acc_y_22,acc_y_23,acc_y_24,acc_y_25,acc_y_26,acc_y_27,acc_y_28,acc_y_29,acc_y_30,acc_y_31,acc_y_32,acc_y_33,acc_y_34,acc_y_35,acc_y_36,acc_y_37,acc_y_38,acc_y_39,acc_y_40,acc_y_41,acc_y_42,acc_y_43,acc_y_44,acc_y_45,acc_y_46,acc_y_47,acc_z_0,acc_z_1,acc_z_2,acc_z_3,acc_z_4,acc_z_5,acc_z_6,acc_z_7,acc_z_8,acc_z_9,acc_z_10,acc_z_11,acc_z_12,acc_z_13,acc_z_14,acc_z_15,acc_z_16,acc_z_17,acc_z_18,acc_z_19,acc_z_20,acc_z_21,acc_z_22,acc_z_23,acc_z_24,acc_z_25,acc_z_26,acc_z_27,acc_z_28,acc_z_29,acc_z_30,acc_z_31,acc_z_32,acc_z_33,acc_z_34,acc_z_35,acc_z_36,acc_z_37,acc_z_38,acc_z_39,acc_z_40,acc_z_41,acc_z_42,acc_z_43,acc_z_44,acc_z_45,acc_z_46,acc_z_47,val
-18.25,-18.65625,-19.40625,-18.90625,-19.0625,-20.25,-20.625,-20.90625,-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-13.53125,-14.28125,-14.125,-10.5,-7.6875,-7.03125,-6.53125,-5.25,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,12.8125,12.28125,12.125,14.40625,18.28125,19.8125,19.03125,19.5,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,0.0
-18.65625,-19.40625,-18.90625,-19.0625,-20.25,-20.625,-20.90625,-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-14.28125,-14.125,-10.5,-7.6875,-7.03125,-6.53125,-5.25,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,12.28125,12.125,14.40625,18.28125,19.8125,19.03125,19.5,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,0.0
-19.40625,-18.90625,-19.0625,-20.25,-20.625,-20.90625,-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-14.125,-10.5,-7.6875,-7.03125,-6.53125,-5.25,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,12.125,14.40625,18.28125,19.8125,19.03125,19.5,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,0.0
-18.90625,-19.0625,-20.25,-20.625,-20.90625,-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-10.5,-7.6875,-7.03125,-6.53125,-5.25,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,14.40625,18.28125,19.8125,19.03125,19.5,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,0.0
-19.0625,-20.25,-20.625,-20.90625,-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-7.6875,-7.03125,-6.53125,-5.25,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,18.28125,19.8125,19.03125,19.5,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,0.0
-20.25,-20.625,-20.90625,-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-7.03125,-6.53125,-5.25,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,19.8125,19.03125,19.5,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,0.0
-20.625,-20.90625,-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-6.53125,-5.25,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,19.03125,19.5,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,0.0
-20.90625,-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-5.25,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,19.5,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,0.0
-21.71875,-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-3.8125,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,22.25,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,0.0
-22.1875,-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-2.09375,-2.84375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,-7.375,24.09375,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,33.09375,0.0
-21.28125,-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-2.09375,-2.34375,-1.4375,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,-7.375,-7.0625,21.84375,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,33.09375,32.5625,0.0
-20.125,-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-2.09375,-2.34375,-2.0,0.15625,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,-7.375,-7.0625,-6.1875,17.21875,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,33.09375,32.5625,32.40625,0.0
-20.03125,-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-2.09375,-2.34375,-2.0,-2.9375,2.875,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,-7.375,-7.0625,-6.1875,-6.03125,21.03125,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,33.09375,32.5625,32.40625,31.6875,0.0
-21.5625,-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-2.09375,-2.34375,-2.0,-2.9375,-4.09375,5.84375,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,-7.375,-7.0625,-6.1875,-6.03125,-6.46875,27.125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,33.09375,32.5625,32.40625,31.6875,30.875,0.0
-20.53125,-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-2.09375,-2.34375,-2.0,-2.9375,-4.09375,-4.78125,7.03125,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,-7.375,-7.0625,-6.1875,-6.03125,-6.46875,-7.53125,23.84375,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,33.09375,32.5625,32.40625,31.6875,30.875,30.0625,0.0
-19.6875,-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-2.09375,-2.34375,-2.0,-2.9375,-4.09375,-4.78125,-5.84375,6.65625,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,-7.375,-7.0625,-6.1875,-6.03125,-6.46875,-7.53125,-8.1875,21.875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,33.09375,32.5625,32.40625,31.6875,30.875,30.0625,30.09375,0.0
-19.46875,-19.40625,-18.59375,-18.09375,-17.1875,-15.75,-14.34375,-14.375,-14.0625,-12.03125,-10.625,-10.3125,-9.15625,-10.90625,-9.75,-9.5,-7.8125,-5.0625,-4.03125,-3.09375,-2.6875,-3.71875,-4.3125,-4.375,-3.90625,-2.90625,-2.53125,-2.40625,-2.6875,-2.25,-2.25,-2.3125,-2.25,-1.875,-2.53125,-3.3125,-1.15625,-1.4375,-0.59375,-1.96875,-2.09375,-2.34375,-2.0,-2.9375,-4.09375,-4.78125,-5.84375,-6.875,7.5625,7.96875,9.0,9.71875,11.34375,11.53125,10.5,10.21875,9.875,10.09375,10.28125,9.34375,9.75,9.6875,10.125,10.5,10.46875,9.59375,8.6875,8.6875,7.96875,6.84375,6.34375,5.1875,3.53125,2.4375,0.53125,-0.46875,-0.28125,-0.125,-0.3125,-2.0625,-4.59375,-6.625,-6.8125,-6.21875,-6.1875,-6.78125,-6.9375,-7.0625,-7.375,-7.0625,-6.1875,-6.03125,-6.46875,-7.53125,-8.1875,-8.71875,24.0,23.875,24.53125,23.9375,22.9375,22.5,20.25,22.34375,24.40625,23.34375,22.90625,27.09375,31.1875,34.5625,33.65625,33.5625,29.1875,28.90625,32.71875,36.09375,37.375,34.03125,28.75,25.46875,24.90625,29.25,30.03125,30.59375,30.40625,28.90625,28.78125,29.40625,31.5,32.9375,32.71875,30.96875,29.875,31.1875,33.0,32.71875,33.09375,32.5625,32.40625,31.6875,30.875,30.0625,30.09375,30.78125,0.0
